,filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,raga
683,M R Subramaniam - Tyagarajaya Namaste-4,0.0705530121922493,0.2427814260139615,2736.743288930996,2228.5334177553905,4864.728916983117,0.14340918573432662,-313.03149443231416,37.75564176551064,-37.079762994480795,-3.337171591555169,-17.669331472305096,-14.028762542569721,-37.331283942889016,-18.401927478894667,-4.482701405434117,-0.4435728979867305,-17.060963026666524,-2.707603310748421,-16.71544084069651,-3.94616189832475,-2.2152675878024555,-20.164889012910802,-4.459369391482163,5.06575781466344,-15.057432805550933,-1.2318974958719549,begada
684,M R Subramaniam - Tyagarajaya Namaste-5,0.11167263984680176,0.23883865703385052,2547.2773067951985,2074.787210407755,4551.222479380322,0.12491950162054953,-233.82507192585052,27.73165081609703,-57.34617472202548,-3.9836224578104567,-35.64792658371847,-24.555454987324932,-33.847386499271984,-17.020512148199014,-10.337220433550264,3.0038438275867034,-19.75981736212681,-7.789587253262434,-11.933499583896081,-4.011503613456525,-12.851144861994134,-16.849577605476608,-5.131233871000397,-3.6133187873015076,-16.058102877364693,5.9599856286993615,begada
685,M R Subramaniam - Tyagarajaya Namaste-6,0.10801056772470474,0.23935650738133124,2234.7291233394108,1998.7342425611569,4071.9753773219813,0.09371749830688854,-211.53656406228237,42.51966516433539,-70.67091049685808,-5.734993274109471,-35.254532560829844,-28.39814802401462,-34.642136786585766,-21.061643108114772,-10.414579341100739,0.6466562499242142,-21.276541417179068,-7.331003852887355,-13.368353311926931,-7.158830364403895,-15.086687779593936,-20.325910477725472,-5.376326201013322,0.4335201589354436,-10.883060002802521,12.387088942843194,begada
686,M R Subramaniam - Tyagarajaya Namaste-7,0.008153345435857773,0.2483135701183261,3051.462949963374,1517.5147071085307,4513.406041384482,0.2177220394736842,-541.5894345067015,9.384381125119083,-11.26746313985337,12.751453833094128,-5.746121490502388,-4.798991959238942,1.976856145729574,-9.615676189960935,0.7307021839574205,-0.5856531054669611,-12.958859720467368,-2.2461577812838165,1.2226012749762925,-5.819014446941514,-0.9511807559392368,1.40575534619573,-4.007880023338999,-0.4067602864958511,5.583887348977566,-1.249721564299808,begada
687,M R Subramaniam - Tyagarajaya Namaste-8,0.01150057464838028,0.223982706617896,2183.6194120034666,1754.448725268758,3850.6100492211685,0.14883545677728327,-554.5910551731359,31.376046221135745,-18.479906754433188,2.6155728809325622,-11.145780795540173,-9.447942174470379,-2.3348768700540186,-14.341760124397368,-6.144387180678068,-8.167424806726466,-27.004789813084372,-10.620032651500185,-2.660182292439846,-8.843653730434612,-3.5937297561293384,4.685631766877162,7.538430945722017,11.365029630864408,21.095716838323472,12.871608025734371,begada
688,M R Subramaniam - Tyagarajaya Namaste-9,0.009489452466368675,0.23755326998352383,3153.767870395631,1907.1531438972925,4977.128237319805,0.23053110789957432,-553.7924923121549,10.08599352236803,-38.25449743327537,-16.26459796694978,-12.579143766261758,0.47608920907187186,-19.419988901026848,-1.0271297259916985,-14.211285982330615,-2.3286373304184496,-13.90325599110055,6.69966694589449,25.031250657667318,6.455744037364298,11.820127159299027,3.2415694713762875,0.1807865100998576,-0.566813993520149,-0.786567004935468,-5.311972834452525,begada
689,M R Subramaniam - Tyagarajaya Namaste-10,0.01427820511162281,0.19068042299581525,2645.4324933598764,1845.967350996982,4287.499074079673,0.16538108613099844,-511.8316378116332,17.79754732775561,-33.10903289059836,-1.2035513381861136,-14.386641412363815,-6.718545020344902,-8.865460202160856,-12.59347502057585,-18.193980958181907,6.150584206359851,-32.61061606615703,-10.25707690655706,13.124902739572452,-7.233423896905303,0.4607131051946442,9.406491907036875,3.1512252866018895,7.067665545121873,13.486926138526586,3.26071674902999,begada
690,Bombay Jayashri - Shankari Neeve-1,0.011538548395037651,0.21563752934482602,3623.4041707732604,2400.5256186506595,5313.101205737229,0.2976225389415635,-617.9097976241577,36.29003253379963,20.029323317627192,0.9357923404495057,0.4313626437309878,-14.32838746951635,0.4854976826556384,-13.348754569603868,-10.991870825053999,-3.747308753229123,-16.853452834438674,-3.0039663519404147,-0.5563487171049017,-0.008225490518990951,-4.503333021998726,-5.431671539554382,-18.02363361569091,-1.1276171965609891,-10.419342592957342,-3.4374764206241246,begada
691,Bombay Jayashri - Shankari Neeve-2,0.017534520477056503,0.23518774207290077,3058.545711794263,2426.3952800736415,5158.543806991341,0.20612082466621517,-478.2880372493537,57.27370954854658,2.269935944925279,15.669535526480372,8.103601512502937,-24.82033994566631,-6.0648047765794395,-14.313578078008216,-24.279057303591152,6.320871183707922,-20.158088928243295,-4.562028478651487,0.9134872035457768,-8.42138938115551,-1.405833745561211,-5.854968709420331,-17.786033460323782,7.839624945619645,-4.719820527186501,-7.030275635892376,begada
692,Bombay Jayashri - Shankari Neeve-3,0.021006004884839058,0.22907931437072615,2347.6579016902833,2320.249493486791,4135.98332360802,0.11863420327012383,-455.6914118509491,78.86211397768247,11.22843866373972,19.379981380449596,10.27089680858864,-38.077134198878205,-8.340233434540222,-8.485584341940626,-28.149034763292995,4.942838148701828,-25.136516211533195,-1.145188116700772,-3.302897290287724,-5.620273608021846,-7.056848847874011,-9.056373066049733,-21.167475727915793,5.56974537538464,-14.893761596385596,-5.794439348765924,begada
693,Bombay Jayashri - Shankari Neeve-4,0.03316977992653847,0.2067726459979167,2140.5272806070516,2346.499174095772,4032.175617985681,0.10172652017221362,-407.66040517548396,60.45922645984422,6.7351429311878315,6.57649581668699,-6.675039812991785,-21.158399828803304,-5.443904974387716,-15.459019354793291,-20.24244232406824,3.7027614737390104,-27.785016065002697,-8.942728318064741,-5.535862634789504,-9.284118220154031,-10.693240102090208,-6.892050883298958,-18.711911124193993,0.9509592471738922,-9.490280360505677,-5.590661514395417,begada
694,Bombay Jayashri - Shankari Neeve-5,0.040885504335165024,0.22348940668723413,1985.0007000231255,2195.1714221995812,3397.5544554530284,0.08440387359713622,-335.74382736001644,75.9310670271521,-37.96342662756809,-14.885720477829077,-4.4924135850505635,-39.61616430614599,-14.268068100053556,-21.197037576186244,-23.191407784787852,0.6652405132331909,-29.40312097489553,-7.601696493706056,-7.485087512800152,-9.221743830280227,-10.800913224775906,-0.3435589165185845,4.422477227505788,21.1221619067885,15.673549634403303,16.726543660575363,begada
695,Bombay Jayashri - Shankari Neeve-6,0.0546284019947052,0.21274825151564242,2021.4800022823135,2180.5588908951086,3650.327926966428,0.08155052728328173,-286.88710308765167,71.55658682680208,-40.9157074499514,-4.551466572542831,-5.2379394215221815,-34.898196982709436,-21.202872304301486,-15.480964938466421,-29.058695075839562,1.0444237332598052,-29.54269955980428,-7.2291222593381494,-4.0284270986820685,-3.898991780254791,-6.2785717915300365,2.8932652523426334,-7.160225777464977,16.987572038581124,5.04468961816697,8.65950235957542,begada
696,Bombay Jayashri - Shankari Neeve-7,0.016037501394748688,0.22965110549876872,1888.82868985222,2060.032797140724,3299.738380266786,0.09844573880127709,-494.7288245544365,90.53777711201576,11.101305372976135,24.920299114964987,12.171867244042136,-28.196663644129487,-9.246190164956817,-16.809642293198,-14.487027384128327,-1.6107778784069429,-25.79883227276661,-4.062052081384306,-1.1167134486541814,-5.691067409708473,-7.464860906961892,-4.885522295590982,-18.62965838342854,7.990759262971224,-9.045236873277771,-6.381035232921258,begada
697,Bombay Jayashri - Shankari Neeve-8,0.004599274601787329,0.299308272421492,4522.814471883869,2571.0697582117846,7194.84816040417,0.3380905482053019,-618.2297850414142,3.5383781460898764,8.877173047520586,1.244605492575832,-3.8763865957036,-2.719121631320332,-2.319191066752393,-7.3132637341937325,-8.724595083796878,-5.410207810978031,-8.917164322423803,-0.05911459315832776,2.8054049345823793,6.8815993949722625,9.471176131468455,7.326299793266142,1.1721407483231936,4.898469610554871,-0.8870782124794436,2.479559325791555,begada
