,filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,raga
1293,Ashwath Narayanan - Sadabalarupapi Shlokam.mp3-4,0.02095867320895195,0.2032309373206942,1454.134823510385,1865.2076549148428,2825.7034051613728,0.045055285177595626,-406.8041298682959,104.84141491616103,-21.17987174374958,23.033484639412535,1.7409926531012723,0.529784115420907,-16.535387001404054,-4.308657357101024,-14.630553523556035,-10.613691938029056,0.02089597343101286,-6.51979029107942,-16.589721899741857,-1.0584172617401637,-13.305007128150951,-1.732061191934419,-7.186814823305251,-10.867494360597199,-1.6241988909189977,-3.3585529053829517,hamsadhvani
1294,Ashwath Narayanan - Sadabalarupapi Shlokam.mp3-5,0.024308137595653534,0.23616177383913628,1657.3082776092724,1907.2599902561944,3154.1435867059427,0.07089950478142076,-356.041863890039,103.21429957303658,-30.32450586796488,13.923260535369897,-11.488121281145114,-2.0897874421311693,-12.190563554614666,-8.909836877559975,-13.86502183487385,-7.519244146764373,7.381485526719655,-0.9252307494040957,-19.332826365106968,-0.8578404916584887,-16.572604875936157,0.8004776935525786,-8.844781540682915,-11.842700216203054,-2.540045226217808,-7.1515215222982444,hamsadhvani
1295,Ashwath Narayanan - Sadabalarupapi Shlokam.mp3-6,0.019591253250837326,0.22464276107996908,1645.785114011265,1929.530296027378,3254.6024510117827,0.05269702015027322,-385.7890042406334,100.72053515554516,-25.323934139152882,16.125850774099746,-12.620399072486979,1.0979488856518298,-22.348441555074018,-14.748198606240697,-11.298624687459816,-8.00444454141723,-1.4563470065645125,-8.106614832530164,-16.229156788379566,-2.810108270773551,-9.656591697562721,-6.033209416685158,-13.594735529076269,-9.160224446357624,-2.741089219412888,2.3851684493942327,hamsadhvani
1296,Ashwath Narayanan - Sadabalarupapi Shlokam.mp3-7,0.02482685260474682,0.24736343323749052,1966.3227100578122,2091.3773588988606,4211.976898693648,0.07591439335724044,-365.56367486177817,70.11806753727049,-21.606358115364447,17.724332566578585,-22.69769686083257,4.7250900343528075,-24.699758051599183,-9.196384341004869,-23.099127425099002,-4.872890842410529,-4.118095585451864,-5.421977704660766,-11.299133133402849,-9.010742078683098,-11.508352832249312,-3.3953648485215377,-8.510998924222896,-1.6237379314713316,-8.335946340634186,-0.0736072184019362,hamsadhvani
1297,Ashwath Narayanan - Sadabalarupapi Shlokam.mp3-8,0.02622079662978649,0.2174334768411979,1673.0545617041946,1945.5526804437188,3335.6167152279713,0.0597624231557377,-369.2337046826078,94.45423155308033,-22.683636561030763,19.73383758909154,-9.15194277606958,-0.6385324372271737,-22.003421067071844,-11.276284172184075,-11.507678593866435,-10.698340842048353,-3.5892164058502685,-7.072097098594566,-14.185340670462816,-5.596662334509131,-10.573432988103326,-2.9273226026400296,-10.483877927699407,-5.6300551865791055,-3.4730402691246156,-2.221532644837421,hamsadhvani
1298,Ashwath Narayanan - Sadabalarupapi Shlokam.mp3-9,0.018805667757987976,0.19600736723611664,1497.564528536269,1829.178451051174,2854.561427382172,0.05652188994193989,-408.5374769741441,104.81558341511177,-24.94117585174484,25.78388227864523,-4.515197428685631,1.7227896264688767,-14.276327985730477,-6.955869187907626,-17.798288349738826,-11.881276276078525,0.29567172235384714,-3.1224909376785597,-18.410432566800523,-2.236980877106383,-11.247076238358922,-0.24094893452659485,-7.256567094369266,-9.388905968490551,-3.940378541386959,-6.281420971106306,hamsadhvani
1299,Ashwath Narayanan - Sadabalarupapi Shlokam.mp3-10,0.015978878363966942,0.23288256965785645,1465.6863337440293,1925.6248947178692,3126.3739914190573,0.03895043545081967,-406.7389300934909,103.10405245192948,-16.39870652722775,50.896358936734806,5.82250285430062,2.1725065672459904,-23.577882706585903,-6.13396657602929,-8.634694253833068,-21.198594622040023,-15.068866535926235,-7.439160116860369,-12.680583906626607,-0.16678979330394647,-13.662544854959,-3.7970242203589177,-3.478776511054233,-3.4276241825218228,-4.734000067573991,-1.708863547839797,hamsadhvani
1300,T. N. Seshagopalan - Vaathapi.mp3-1,0.06869297474622726,0.26189364401801957,1874.848215860466,1870.0721475874252,3712.9358817180246,0.09313586917085913,-227.8026983870009,106.85907095737832,-28.65261184041299,38.36093924254339,-15.079923314657506,3.70774808694787,-10.600414472691348,-1.0509588635750629,-16.553360732859666,-6.878296505412183,-0.07853740723325472,-1.9407858830714084,-2.2745833369402417,1.566340935649169,-6.449272306611415,3.296486510513109,-4.687481250183314,-2.063107031456902,4.256883170112196,-3.224386435261256,hamsadhvani
1301,T. N. Seshagopalan - Vaathapi.mp3-2,0.0954270139336586,0.23277403723220427,1970.4204920097204,1914.4249958026737,4018.6673663348975,0.09111433944465944,-183.78136017106405,100.64003740480373,-36.120500361098074,37.31549508872261,-17.312377150556006,-0.729107464412919,-15.484008127230915,0.7719759710747396,-16.747878507018115,-9.120292544940687,-0.2762252969865416,1.3111195508047295,-5.3945666724586765,2.647822733196215,-8.201202327795329,4.457012561901393,-6.577439042077548,-2.66141484198977,2.952454743305346,-3.3104727948693595,hamsadhvani
1302,T. N. Seshagopalan - Vaathapi.mp3-3,0.1275639533996582,0.26723687601565227,1901.7260849365414,1812.398988104035,3789.177087364551,0.08496774017995357,-144.65951407667976,109.45043730573613,-42.706525407403426,34.69131562741334,-26.028973136124662,-6.5940484748202595,-22.521910042302,1.4007765767389482,-12.460989211186716,-4.657715229817391,5.039566699684367,-3.18329874645212,-4.4768849414214715,4.427531201704294,-7.812649227278009,2.8756594140683855,-7.9531966867875665,-3.6296326274029656,-0.6812957500216853,-5.361393632415217,hamsadhvani
1303,T. N. Seshagopalan - Vaathapi.mp3-4,0.11063437163829803,0.29460239344236017,1634.4236071376947,1737.6455926199417,3253.3386608395413,0.0762912998258514,-151.50428663613627,130.17424836473452,-33.73679930293092,36.38895978667902,-16.1831834261237,1.2109087119222175,-12.245073123966792,-1.5136062181737044,-13.536366977148584,-5.870383028573113,3.611835782374234,6.405882043559345,-1.4021760839466952,4.4219582521052425,-5.548978270335355,4.5961332074111825,-5.274582745905514,-4.59550659395053,1.812475524646524,-2.0240616654691004,hamsadhvani
1304,T. N. Seshagopalan - Vaathapi.mp3-5,0.16039958596229553,0.3162907736144649,1864.0349468411655,1840.9272173172321,3688.377696884675,0.09347146804856811,-83.14898500159376,117.21335765652779,-41.84548324165712,40.043189756987616,-10.21744584692226,10.687609936314097,-12.728512881747136,-3.216287208137863,-9.924736509231675,-3.752787831652624,-2.7230442024185564,5.025106813888116,-1.6312580735044735,5.57795526380708,-3.2397358603372473,3.479707305064104,-1.2672629863764855,-4.675657970691551,-0.34974186429264437,-0.4154602560747919,hamsadhvani
1305,T. N. Seshagopalan - Vaathapi.mp3-6,0.1498219221830368,0.3135429831888243,1960.8568884435006,1881.509922651037,3872.84324811339,0.09777907616582818,-93.4686956626537,109.69574671647192,-40.04243781033782,44.31958478897841,-11.434207836103731,7.055535568093775,-13.931389303397221,-3.2756441133601286,-10.812960184369292,-7.186660189748102,-2.8670391271590816,5.738009016985846,-1.2918200087826428,3.9744469782034484,-3.318436447257837,2.516457604743846,-2.8349058622111705,-4.642966404936937,-0.9915282049501976,1.1758863164970599,hamsadhvani
1306,T. N. Seshagopalan - Vaathapi.mp3-7,0.11435253173112869,0.2905545616712359,2040.9187181604632,1833.978524450248,3879.393208506676,0.11156546294504643,-142.37877280897922,98.92779001570999,-48.32045135888443,40.91151012655453,-7.228105944697543,13.301586103404734,-10.843120588811841,-3.39959649554696,-7.714163778388211,-4.673614991486633,-2.422302125529176,1.820170046868575,-2.1642767664314317,6.644525054076614,1.8678909935982102,6.187308898927006,-1.481308180083823,-2.2416403213488647,3.233021690607142,2.9268604176933697,hamsadhvani
1307,T. N. Seshagopalan - Vaathapi.mp3-8,0.11801741272211075,0.3182611893216313,2492.228985590169,1909.318831237654,4416.731625961445,0.17650044444175697,-102.8770470055777,77.50306665453331,-55.16514554355165,47.85971202000201,-8.740889393149411,18.871724648615075,-6.00078345337107,-2.048778156070539,-7.4941608485563656,-2.0254970337236573,-6.036685306713266,6.382328072570444,3.1471099724176157,12.751197398211328,7.574911305724,6.764714801308458,0.7898584643160823,-3.074018398231172,-2.6607998823149615,5.461550311669051,hamsadhvani
1308,T. N. Seshagopalan - Vaathapi.mp3-9,0.2369758039712906,0.3071747510842495,2114.5777481303944,1927.1827937165779,4126.700046409394,0.11151141943208204,-30.02894556095897,102.6419495588568,-47.38615686995951,38.697404014261096,-5.8317319906027505,11.225910262002058,-21.551018107631066,2.8580563585774525,-2.9901839704872994,-0.37915746216352547,-0.7446905440120544,0.19389117148892082,-1.8320960143872012,6.2940570796305035,-5.850492362637014,3.4889761218171653,-5.072342318078121,-3.277191947167868,-0.697477278034396,-2.2232393567873,hamsadhvani
1309,T. N. Seshagopalan - Vaathapi.mp3-10,0.23679174482822418,0.31758583801150037,1925.8929903577464,1876.285016384494,3792.6603996347717,0.09177835659345976,-44.99974272525006,112.5919688976287,-41.893605687809654,38.90455857529545,-8.55681040918457,6.495515490259275,-23.480474876666072,-0.2082176027052418,-6.304235794631108,-0.9491091145491283,0.4488845218798678,2.564590421651627,-2.7657180695955863,3.7333990899011744,-5.317142346440563,2.793759841367659,-4.07652623328269,-3.058726806518277,-1.3391237871384776,-1.223974741691045,hamsadhvani
1310,D. K. Jayaraman - Parvathi Pathim.mp3-1,0.12563911080360413,0.32256300690930334,1879.9474974549585,1994.6318350484905,3638.6279977142995,0.08499079370646284,-147.15591170976833,113.0003002722941,-26.05888905277591,26.890607809264274,-1.6200046956897152,-10.237074371675526,-7.785135289358509,-7.307159492968949,-17.85731284153463,5.193892580089467,-7.818696163053717,1.9150644030702582,-9.906718824557434,-2.04987850898262,-5.52054607265102,-1.5684570913028502,-7.632337873430951,2.332927104331354,-0.2704258271663572,0.0893750066169816,hamsadhvani
1311,D. K. Jayaraman - Parvathi Pathim.mp3-2,0.1759040355682373,0.330011653603884,1906.4937646649014,1957.1441340793463,3599.261569091041,0.086800684500774,-80.00513292998897,111.86132798597436,-31.17003427180904,27.922643792875146,-5.454373042386853,-5.857263576531702,-8.361432441261599,-4.065217795858814,-14.621782303307715,6.9932238499938535,-9.308264058137325,0.6030788547089869,-8.145836339898533,0.2255007348954266,-5.209718932598833,-2.218782169904695,-7.574010246403282,4.820032299471116,-2.6748352701932814,-0.17549069395738767,hamsadhvani
1312,D. K. Jayaraman - Parvathi Pathim.mp3-3,0.17154455184936523,0.3276748117393068,1862.143124772713,1938.7693813639487,3555.661832732682,0.08452443220297988,-84.0618525084175,114.28072886954052,-31.364286692936325,27.48911534029676,-3.350196442705772,-2.2035956770413527,-12.043475844532741,-4.13910229350276,-11.195022871123452,6.300304236909803,-10.001114677884392,-0.53408625157444,-7.461369531324226,1.8186185367785717,-4.014842073366686,-3.4197368264643218,-7.332346696028116,4.062978314437888,-3.4678845688600988,0.4921181657812685,hamsadhvani
1313,D. K. Jayaraman - Parvathi Pathim.mp3-4,0.19539926946163177,0.29742133311190755,1779.5731878966978,1928.4690876316636,3433.7625698408474,0.07608192845394737,-79.81512990245041,115.78671247337957,-29.269230308105058,21.493835843297372,-8.589178667027054,0.09268431991380931,-11.09153278053702,-6.038583431242073,-9.369731538927931,7.280594223353741,-8.431990601615388,-1.0478473932531496,-10.105753718671409,0.4093205464911168,-4.964590058525932,-3.6983675720951372,-6.743449451579366,1.6602337919330317,-3.036946537813428,0.13854145203312898,hamsadhvani
1314,D. K. Jayaraman - Parvathi Pathim.mp3-5,0.19142095744609833,0.32526050545413265,2007.9812295538195,1986.5667120690614,3770.702199079673,0.09487093048568111,-67.54040154638395,104.08841302351837,-34.23775397416499,26.000920141628313,-6.807563035700938,-2.3216283675034384,-13.913408791395717,-5.807597870163155,-9.67252372842974,5.747231181119991,-12.079424408902627,-0.869537520265239,-8.046087036279387,3.1062871875319837,-5.026136212774846,-5.845641860707028,-5.7116215255579235,1.785651648988142,-5.821618957828391,0.8520665512492467,hamsadhvani
1315,D. K. Jayaraman - Parvathi Pathim.mp3-6,0.1832847148180008,0.3241650399979731,1791.9754387649386,1905.2330005720676,3461.2874034019446,0.07853467250386997,-87.38089071570603,118.37626018740039,-29.182918499033306,29.263705696146758,-5.013625003880507,-4.94228647841882,-8.978861057469784,-3.687324638150336,-14.111037016855295,4.385057789733075,-9.454077116201864,0.5333114595977275,-6.223383186425585,-0.6550191470159239,-4.852916791777812,-3.3579871041093687,-6.3242155188685345,3.1384759646956497,-3.5253567228601748,-0.7532780770568681,hamsadhvani
1316,D. K. Jayaraman - Parvathi Pathim.mp3-7,0.16224384307861328,0.28056585071560725,1732.1158329787922,1805.7027802681637,3242.24706124226,0.07848062899090558,-117.0237476993627,119.78461309338655,-32.61551506543499,33.40593378364404,-1.416208603680802,-6.075460216848045,-9.078258890530378,-1.4634240228924398,-14.610192100074677,0.8463555028585749,-6.3471275348004355,0.6541512860458307,-3.905927996172194,2.0752846988269735,-5.008080672861245,-2.642731632155944,-5.602230483819022,2.5307611627288256,-2.8790809467998493,-1.059910444321169,hamsadhvani
1317,D. K. Jayaraman - Parvathi Pathim.mp3-8,0.1646687239408493,0.25180362801732076,1822.7540242174018,1877.403305199015,3430.5792557565787,0.0850943456124226,-129.1921347651203,107.63303901394436,-29.392994394750403,31.587794435004376,-2.4119300492324,-2.8694177003819132,-13.291737928520758,0.727199729058015,-10.7806754392498,-5.322882825172413,-9.774194928134547,2.4017952796816533,-0.8574409239144866,7.369810483772737,0.6536389092486696,-0.47255653924728047,-4.271416573706776,-0.012138958001353827,-4.103461174401812,1.4762348630745945,hamsadhvani
1318,D. K. Jayaraman - Parvathi Pathim.mp3-9,0.11021322011947632,0.27016851967338856,1546.6625525468862,1716.631847966381,2891.1491842830883,0.06898295399574303,-166.86941331461935,131.41588710681307,-27.692507167327697,28.301530936371282,-1.3630602279253852,-10.472650298299092,-15.853509804759135,-4.32005288396485,-8.567988518643176,-6.004402910251597,-9.413555715023161,1.4495487860056504,-5.808667363126594,2.2024122745984465,-4.85520252302203,-4.663678092471944,-2.517454710556688,1.8351478786918682,-0.8830852674630619,1.063678191545737,hamsadhvani
1319,D. K. Jayaraman - Parvathi Pathim.mp3-10,0.1687200516462326,0.30691476855594635,1694.4162410418194,1788.5085679407393,3156.9725768854005,0.0755872224506579,-103.62576598940947,122.42585972978581,-33.22056806584628,32.101270931075696,-2.8097543595119148,-8.768441142732296,-15.405012719890534,-2.3984661702005368,-13.041590099982091,-0.882023231899975,-11.596785364956334,0.24277997593120265,-5.396099575701098,3.7856886244097185,-4.407755880697484,-2.1459628272963687,-4.108008091697033,2.665791341825429,-2.40801389496621,0.4460920539738955,hamsadhvani
1320,Unnikrishnan - Vandeham.mp3-1,0.01708465814590454,0.2961233919736543,1640.3827414142118,1646.5285785716992,2890.0408576516543,0.09278704285990712,-347.46414438326815,125.59493039198719,-49.49348333177201,21.95423051451996,10.029471157093976,-1.5540071715699928,-16.80939715728314,-15.406866737661623,-11.868421594563264,-7.71204701911038,-7.109497460955767,-4.215615092169556,2.7436477618121913,-8.364199350008167,-0.9939438029834898,3.2617495471936646,-11.814564107879715,7.054233806298812,-5.627801063335872,2.13283375422601,hamsadhvani
1321,Unnikrishnan - Vandeham.mp3-2,0.05826331675052643,0.3498127289826886,1946.6025188140911,1731.2934134798777,3575.5283792690598,0.1164153958252709,-195.32442654514313,113.2615223659524,-57.27288066932104,36.1440143400614,-5.435483627757789,-1.2703978029835794,-9.030264591555545,-10.432725209851066,-9.128321353358707,0.17042906279046174,-5.004676210955206,0.2103786051281271,-5.526026611354313,-3.76936466500807,-0.42095075733481696,0.040205915655416986,-19.945797040923946,12.545927440816376,-8.816386349828049,-0.3806692660712943,hamsadhvani
1322,Unnikrishnan - Vandeham.mp3-3,0.04513692483305931,0.35150969951791405,1821.7997504957573,1731.0370717540834,3350.671405615083,0.10505680993614551,-224.87080682579602,121.51621842830485,-52.25204970864839,30.61762922230517,-2.325659975507508,-0.8506149674319436,-9.828890818914115,-7.833177750927053,-8.36152823640849,-3.482126052069571,-6.092465231853646,0.3436009468294326,-5.986776902795598,-3.802335978113562,-1.6243498163813082,-2.3591876769632796,-16.12839807983902,10.734365659592344,-8.549001166540673,0.5806460266261221,hamsadhvani
1323,Unnikrishnan - Vandeham.mp3-4,0.07224756479263306,0.25187420632049046,1813.8622932161145,1709.4852708301762,3303.5800237035605,0.10312144748935759,-202.48978453048284,112.33504296617882,-55.46025529457416,25.889779203658208,-6.956949928120639,1.57294010516462,-11.877169406183556,-11.814850036834402,-10.779595303099889,-3.4202313599459866,-6.390629567232623,-3.5620566194326106,-7.489069636359296,-3.9882012055583234,-1.280887131546081,-1.1710528249972147,-18.220867291558175,7.979967737452924,-9.718131386974289,1.38503299006234,hamsadhvani
1324,Unnikrishnan - Vandeham.mp3-5,0.040441591292619705,0.35257302248510547,1763.902745999267,1721.7053848842595,3315.1716202774282,0.09799751777767028,-242.69862929982546,122.90020622703838,-49.71885208738593,32.201802834867685,2.661020315178203,1.1275752766224094,-9.411897815301327,-9.67221696819506,-8.49396559901966,-1.6045213948249584,-7.024239737117843,-2.1250500078917884,-1.908832904764878,-5.362436015738759,-2.600712256901601,2.753735919369118,-14.492820065896176,6.018813381710138,-6.519450136171802,1.6288219867796991,hamsadhvani
1325,Unnikrishnan - Vandeham.mp3-6,0.051258329302072525,0.29783432672928506,1957.0159941080399,1818.2265718511612,3577.420034497146,0.11029827484036378,-212.3988159272065,108.7037131759638,-51.70951436662161,24.931943857043183,-0.05616959215820169,3.633370736456248,-14.4341184258978,-7.413923731958929,-5.825337942908307,-0.7887388505610392,-6.395127229739318,-1.6717979013021176,-4.9981284131196855,-3.3508476917752863,-1.7156234499020762,-1.1405117684583477,-17.40407148004323,5.505766373413484,-5.367107058611101,3.7503902538133045,hamsadhvani
1326,Unnikrishnan - Vandeham.mp3-7,0.06271130591630936,0.3235324616042027,2002.8591703051873,1763.7192570898922,3674.5027807843944,0.11960660857681889,-191.9588792428238,108.10112520378169,-57.73902279560228,30.543033643196946,-7.733878280798421,4.526246325377703,-9.62563973724135,-7.665514512909847,-4.714986536055678,1.7239729578034289,-3.3328256832717083,-0.3543619500220451,-3.971455365308174,-6.217044637062469,-0.9793897490670587,0.5513895207180046,-18.50270673505788,9.435795158701527,-8.167750332352954,1.410077855088228,hamsadhvani
1327,Unnikrishnan - Vandeham.mp3-8,0.051152799278497696,0.3218910044290018,2204.927046677104,1824.8531708226867,3920.759625036281,0.1396711130998452,-204.55163962303845,95.25337047286237,-58.62002824064158,33.42197375504694,-2.6668036626680984,4.695880440387234,-14.915332386533105,-5.734964918732077,-2.991110911097352,-1.0261487880240276,-0.8249902373053568,2.062389545582856,0.6818207738313359,2.874394764851152,-3.36130186644169,-0.20656237261974345,-14.091285569497428,10.07839563340531,-3.8281916873377417,3.9527491969184925,hamsadhvani
1328,Unnikrishnan - Vandeham.mp3-9,0.05113057419657707,0.2998006925610607,1791.3997512356668,1646.6026410215975,3191.78903302172,0.10367019700561146,-227.63981490236316,120.51589310090554,-57.14314174275169,32.679479507259884,2.2904850849076133,-0.9676257764672351,-16.179722513463485,-11.548395606614289,-2.198883148145683,0.24271267282005954,-4.3922630334046,-2.1859543223169267,-1.8253762486098284,-3.497957637670914,-1.4907527745802283,-3.298544430485292,-16.5136735859808,9.580921415058345,-8.490839699652827,-1.277298619854099,hamsadhvani
1329,Unnikrishnan - Vandeham.mp3-10,0.06678342819213867,0.32532427808711756,1936.3281738003207,1709.1247207482147,3372.421274096604,0.11693958010835913,-187.29426180509836,112.65397421702035,-60.200685895227956,31.895522703535594,1.5017612259067492,-0.3139399335574269,-15.521082834529002,-4.822510918785247,-0.18267377169426022,-0.9975480308935252,-4.381505491342939,-1.1147832665395294,-3.4673382325846043,-2.56320889762292,-3.514692590459006,-1.770619274245799,-18.402936027678532,8.814808343676324,-9.538648126775856,2.4763845434261773,hamsadhvani
1330,Vijay Siva - Gam Ganapathe.mp3-1,0.03404628485441208,0.3271136434167621,2296.1381798805123,2236.4038739592443,4271.774169166021,0.11838968471845976,-277.152234594554,80.57706431759478,-40.427081332639595,12.979112628345744,0.15571428817921676,-7.943385492367842,0.6633311837548372,6.093359943129056,-9.63508001504342,-1.873493895258376,-1.631533654071077,-0.5044735697484628,-8.072585216835098,-3.9246667544191784,-13.711071683690506,-3.4847407260915038,-9.949593917783178,-2.769685348971185,-9.252997741216602,-3.3353426773526005,hamsadhvani
1331,Vijay Siva - Gam Ganapathe.mp3-2,0.05200180038809776,0.3215675404245831,2416.147895529163,2227.471108161567,4323.657188769834,0.12394142741389319,-195.21398374588622,76.85254987822205,-41.06486764933127,22.754212389543948,0.7297236866404982,-12.940629968749601,-0.5691990637556689,3.8038001323294743,-15.193148426683678,1.6015832522811995,-4.660485051368243,-4.356851529106231,-5.17743575102441,-4.072745573597406,-14.688442572637172,0.35889841190928373,-11.550276249436704,-1.720628497524281,-7.000846490508883,-0.4144882990419675,hamsadhvani
1332,Vijay Siva - Gam Ganapathe.mp3-3,0.06556529551744461,0.3556834557623485,2459.057120446715,2331.9738330680066,4678.446710072803,0.10889465520994582,-154.95136421712834,84.46661751681673,-26.43717703697517,24.818555934934288,3.5625751307664135,-8.556891833471987,-1.607408357906793,4.413730547721966,-15.922754913573385,7.241509731864223,-5.87940472883039,-3.2556249659534853,-3.1785599795412582,-1.3897931990804826,-10.393445628873732,1.715313069988556,-8.605391904089483,-0.6065507276568887,-3.8344048176056287,2.1945210772300157,hamsadhvani
1333,Vijay Siva - Gam Ganapathe.mp3-4,0.059674590826034546,0.32342804820020377,2470.7991504199754,2383.8889263350216,4844.979036407943,0.10801899912925697,-181.0977750817224,77.88880506208406,-24.07365544111052,20.45091587935188,0.8019239608859697,-2.9800309835495775,-5.125329753740281,5.682784180476778,-14.11323637032397,2.95192374936869,-7.393398963308628,-6.075594906331665,-4.580750257503477,-3.1182525623320236,-9.725320371986388,1.227902443688163,-6.724703383176451,5.354699587887186,-1.6637069648906364,4.807623839056992,hamsadhvani
1334,Vijay Siva - Gam Ganapathe.mp3-5,0.05582689121365547,0.3407820254035521,2490.9081340285684,2460.137153391099,5000.836427292957,0.10925897651412539,-180.5265794872365,78.774386366437,-12.425646944731252,32.93869632044348,2.8193524330999282,-4.462060104437252,-3.2186270340775476,2.0308086945610238,-15.124608390381809,0.315756350718624,-6.328886244899508,1.007209108996111,-3.5478561819662247,-3.635591922376363,-7.381205124801952,1.6663452678106858,-7.241148607018394,3.588113700330831,-1.9853221162647505,0.8553350163169465,hamsadhvani
1335,Vijay Siva - Gam Ganapathe.mp3-6,0.06632289290428162,0.35328227690126246,2511.857710826504,2538.187289342799,5181.685333724361,0.10946532447271672,-169.8110990057117,73.90279908604175,-4.437453505977494,35.10965303630269,2.519151760903481,-0.6063270136147032,-1.4991962595732018,3.2865957680502844,-13.708328051370176,-0.6402834394050364,-4.555644356264672,0.13212679261230062,-3.371084880721969,-4.910279608874666,-7.5287545402423675,0.9710204432793073,-8.394827982211108,0.8532088678887696,-2.402049386629506,3.1576406560332897,hamsadhvani
1336,Vijay Siva - Gam Ganapathe.mp3-7,0.06366484612226486,0.303977931993352,2638.0189690080892,2564.433694188084,5365.859220050068,0.12385412635448917,-183.32618477677931,65.7920002516168,-7.731815343999014,28.666407190008904,-0.521722851889003,1.9194593539661158,1.8318439988723525,2.896657438733209,-10.862539380842147,-3.0299937881259034,-4.139916067960746,3.4237153652567027,-1.8417717074417843,-3.14608719094218,-6.958249373805085,4.852933022422596,-4.399568144033009,6.411944646064231,-2.1466103080373427,-1.0603290289409653,hamsadhvani
1337,Vijay Siva - Gam Ganapathe.mp3-8,0.06322350353002548,0.30891367845471657,3026.7992117648364,2661.989500949979,5988.280456354006,0.15797372351489938,-179.6492122515009,57.5414338054873,-0.5556724424909316,24.275312246009452,-2.491886257775066,2.3780237966174687,-4.837203172230499,2.568927172152987,-9.836543735123975,-0.7625523170037884,-2.569416445091796,8.20844927646159,0.9779652699713487,-2.8520773216252024,-6.3029813695228665,2.8947449032483936,-5.869391242374857,6.147454013952111,-1.916457642251344,2.2793029103368325,hamsadhvani
1338,Vijay Siva - Gam Ganapathe.mp3-9,0.05251729115843773,0.30960094512211894,2754.6917842181406,2591.8063954305317,5532.499879063467,0.1303004214638158,-199.92425464141252,68.41289626826487,-2.6296908174795552,26.842332357340197,-1.7164177667880274,-1.2280687660473912,-3.381751567647852,0.6159374879292129,-14.366033442323896,-1.304641872977699,-4.586529050030753,5.216394751992624,1.7256730182428768,-3.844913411714306,-7.566481667871906,2.568933296661959,-6.219487605290829,4.417849808638343,-2.685838872431955,1.0204838766521667,hamsadhvani
1339,Vijay Siva - Gam Ganapathe.mp3-10,0.05588260293006897,0.32144037603000336,2529.6818648590765,2552.4107575253106,5240.651643829818,0.10732134650735294,-201.46561261606132,77.29482496293168,2.783319762190663,30.682958119191344,-0.37541736455749475,-0.8898259261635519,-4.11485161212114,1.9772181706957457,-16.80672969658939,-2.7967478125132055,-5.971984159230548,3.514825444566644,0.6550321004656295,-4.6673388696950076,-6.77867919789581,3.351454297522128,-6.272884535411999,5.415552656325863,-2.2443215675373303,-2.087857875600196,hamsadhvani
1340,G. N. Balasubramaniam - Vatapi Ganapathim.mp3-1,0.05390772968530655,0.3009465326416637,948.6011680917215,983.751712906579,1832.5222523219813,0.053021221338041796,-325.16881961527815,197.0246568995424,-38.89460762375731,16.190337509361658,36.797143076303826,-32.34526272893655,-22.315882072510714,-9.888564290692418,-24.262998199374085,-8.39580102106372,-2.4208893244959087,-12.786781021247613,-9.450438631605723,-6.513813655079379,-6.5286881722352526,-3.8657283794450295,-5.861821887304351,-6.261101921180166,-0.8679137521063597,-0.880327204613337,hamsadhvani
1341,G. N. Balasubramaniam - Vatapi Ganapathim.mp3-2,0.07219187915325165,0.29726079247670645,985.3695478316363,912.5786490136968,1950.1382077810565,0.05802005732391641,-277.9650070361989,208.17270858012398,-57.34763676241374,16.79275874774812,35.09673057822037,-37.53413061590831,-18.58741216334494,-12.342951502482466,-27.883597163732944,-6.725173785958822,-3.694012891061853,-15.042049553012493,-10.022159298544654,-5.606366871555951,-4.524596680861759,-3.521586020006579,-6.258001986102338,-7.040835788178486,-3.4471267349712993,-3.480737877480518,hamsadhvani
1342,G. N. Balasubramaniam - Vatapi Ganapathim.mp3-3,0.07933357357978821,0.2786948149088302,972.6479153090792,908.125440132162,1877.5636466294989,0.05901022518382353,-279.4661467878072,204.3745599216978,-55.18889786573676,18.89101640966177,34.33043639241302,-33.46221651438065,-16.014436121163104,-15.857874112614004,-28.363053138235422,-7.266736472771218,-6.517326979543341,-13.3258424612998,-7.493456449290573,-5.646798263290555,-4.612426640145388,-4.641174569019645,-6.479700399001178,-4.4555024504114735,-1.7256040354201065,-3.7308301524909995,hamsadhvani
1343,G. N. Balasubramaniam - Vatapi Ganapathim.mp3-4,0.08133687824010849,0.269241691221969,969.9047151501247,925.6846775406357,1929.4883326480262,0.05786737495162539,-275.860707988348,199.51014735466612,-50.867448092785025,20.643647222535343,32.359642238738196,-35.67923625962719,-15.044392259107429,-13.514037081103893,-27.372938766875905,-7.190297973965583,-9.48392377197312,-16.261546177411535,-6.710626461176256,-5.1097434598129405,-4.367577142052378,-3.1159633601570156,-6.740383064211367,-7.571451257806689,-3.4886058323705806,-1.0669655942139045,hamsadhvani
